,Event Date,Event Type,Event Comment,County,Location,Tenant City,Tenant State,Tenant ZIP Code,Case Type,Case Number,Evicted Date,Event Year,Eviction Year
373431,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,DAMASCUS,MD,20872.0,Failure to Pay Rent,D-06-LT-24-31138-003,,2024.0,
373432,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,DAMASCUS,MD,20872.0,Failure to Pay Rent,D-06-LT-24-31138-002,,2024.0,
373433,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Silver Spring,MD,20901.0,Failure to Pay Rent,D-06-LT-24-31139-010,,2024.0,
373434,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Silver Spring,MD,20901.0,Failure to Pay Rent,D-06-LT-24-31139-006,,2024.0,
373435,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Silver Spring,MD,20901.0,Failure to Pay Rent,D-06-LT-24-31139-001,,2024.0,
373436,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Silver Spring,MD,20901.0,Failure to Pay Rent,D-06-LT-24-31139-012,,2024.0,
373437,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Silver Spring,MD,20901.0,Failure to Pay Rent,D-06-LT-24-31139-013,,2024.0,
373438,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Silver Spring,MD,20901.0,Failure to Pay Rent,D-06-LT-24-31139-009,,2024.0,
373439,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Silver Spring,MD,20901.0,Failure to Pay Rent,D-06-LT-24-31139-002,,2024.0,
373440,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Silver Spring,MD,20901.0,Failure to Pay Rent,D-06-LT-24-31139-005,,2024.0,
373441,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-31141-002,,2024.0,
373442,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-31141-003,,2024.0,
373443,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-31141-004,,2024.0,
373444,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-31141-001,,2024.0,
373445,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31142-002,,2024.0,
373446,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,GAITHERSBURG,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31143-006,,2024.0,
373447,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,GAITHERSBURG,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31143-003,,2024.0,
373448,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,GAITHERSBURG,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31143-004,,2024.0,
373449,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,GAITHERSBURG,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31143-005,,2024.0,
373450,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,DAMASCUS,MD,20872.0,Failure to Pay Rent,D-06-LT-24-31144-001,,2024.0,
373451,2024-10-16,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31160-001,,2024.0,
373452,2024-10-30,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20852.0,Tenant Holding Over,D-06-CV-24-022243,,2024.0,
373453,2024-10-30,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Tenant Holding Over,D-06-CV-24-022247,,2024.0,
373454,2024-10-29,Petition - For Warrant of Restitution Filed,,Montgomery,Rockville,Silver Spring,MD,20910.0,Tenant Holding Over,D-06-CV-24-022307,,2024.0,
373455,2024-10-29,Petition - For Warrant of Restitution Filed,petition for warrant of restitution,Montgomery,Rockville,North Bethesda,MD,20852.0,Tenant Holding Over,D-06-CV-24-022310,,2024.0,
373456,2024-10-29,Petition - For Warrant of Restitution Filed,petition for warrant of restitution,Montgomery,Rockville,Gaithersburg,MD,20879.0,Tenant Holding Over,D-06-CV-24-022311,,2024.0,
373457,2024-10-29,Petition - For Warrant of Restitution Filed,,Montgomery,Rockville,North Bethesda,MD,20852.0,Tenant Holding Over,D-06-CV-24-022346,,2024.0,
373458,2024-10-24,Petition - For Warrant of Restitution Filed,,Montgomery,Rockville,SILVER SPRING,MD,20906.0,Failure to Pay Rent,D-061-LT-24-001902,,2024.0,
373459,2024-10-04,Petition - For Warrant of Restitution Filed,Petition for warrant of restitution,Montgomery,Rockville,Germantown,MD,20874.0,Failure to Pay Rent,D-06-LT-24-31356-001,,2024.0,
373460,2024-10-30,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Montgomery,Rockville,Germantown,MD,20876.0,Tenant Holding Over,D-06-CV-24-022499,,2024.0,
373461,2024-10-31,Petition - For Warrant of Restitution Filed,,Montgomery,Rockville,GAITHERSBURG,MD,20879.0,Failure to Pay Rent,D-061-LT-24-001908,,2024.0,
373462,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31469-001,,2024.0,
373463,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31469-002,,2024.0,
373464,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31469-004,,2024.0,
373465,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31469-003,,2024.0,
373466,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,TAKOMA PARK,MD,20912.0,Failure to Pay Rent,D-06-LT-24-31470-001,,2024.0,
373467,2024-10-14,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-31505-003,,2024.0,
373468,2024-10-14,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-31505-002,,2024.0,
373469,2024-10-14,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-31505-006,,2024.0,
373470,2024-10-28,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-31505-004,,2024.0,
373471,2024-10-14,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-31505-001,,2024.0,
373472,2024-10-14,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-31505-007,,2024.0,
373473,2024-10-16,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31560-001,,2024.0,
373474,2024-10-16,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31560-002,,2024.0,
373475,2024-10-16,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31560-004,,2024.0,
373476,2024-10-16,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31560-013,,2024.0,
373477,2024-10-16,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31560-005,,2024.0,
373478,2024-10-16,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31560-008,,2024.0,
373479,2024-10-16,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31560-011,,2024.0,
373480,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31593-018,,2024.0,
373481,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31593-019,,2024.0,
373482,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31593-007,,2024.0,
373483,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31593-005,,2024.0,
373484,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31593-020,,2024.0,
373485,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31593-024,,2024.0,
373486,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31593-029,,2024.0,
373487,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31593-011,,2024.0,
373488,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31593-008,,2024.0,
373489,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31593-010,,2024.0,
373490,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31593-033,,2024.0,
373491,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31621-002,,2024.0,
373492,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Gaithersburg,MD,20877.0,Failure to Pay Rent,D-06-LT-24-31621-003,,2024.0,
373493,2024-10-21,Petition - For Warrant of Restitution Filed,WRIT,Montgomery,Rockville,Germantown,MD,20874.0,Failure to Pay Rent,D-06-LT-24-31622-002,,2024.0,
373494,2024-10-10,Petition - For Warrant of Restitution Filed,Petition for Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20878.0,Failure to Pay Rent,D-06-LT-24-31653-001,,2024.0,
373495,2024-10-26,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Takoma Park,MD,20912.0,Failure to Pay Rent,D-06-LT-24-31764-004,,2024.0,
373496,2024-10-26,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Takoma Park,MD,20912.0,Failure to Pay Rent,D-06-LT-24-31764-005,,2024.0,
373497,2024-10-26,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31767-001,,2024.0,
373498,2024-10-26,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31767-009,,2024.0,
373499,2024-10-26,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31767-016,,2024.0,
373500,2024-10-26,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31767-015,,2024.0,
373501,2024-10-26,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31767-005,,2024.0,
373502,2024-10-26,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31767-019,,2024.0,
373503,2024-10-26,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31767-031,,2024.0,
373504,2024-10-26,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31767-035,,2024.0,
373505,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31775-003,,2024.0,
373506,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31775-014,,2024.0,
373507,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31775-049,,2024.0,
373508,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31775-077,,2024.0,
373509,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31775-082,,2024.0,
373510,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31775-086,,2024.0,
373511,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31781-001,,2024.0,
373512,2024-10-29,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Bethesda,MD,20814.0,Failure to Pay Rent,D-06-LT-24-31788-001,,2024.0,
373513,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-003,,2024.0,
373514,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-016,,2024.0,
373515,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-019,,2024.0,
373516,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-024,,2024.0,
373517,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-011,,2024.0,
373518,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-031,,2024.0,
373519,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-008,,2024.0,
373520,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-028,,2024.0,
373521,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-017,,2024.0,
373522,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-030,,2024.0,
373523,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-046,,2024.0,
373524,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-033,,2024.0,
373525,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-047,,2024.0,
373526,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-042,,2024.0,
373527,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-043,,2024.0,
373528,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-044,,2024.0,
373529,2024-10-29,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Rockville,MD,20850.0,Failure to Pay Rent,D-06-LT-24-31792-001,,2024.0,
373530,2024-10-30,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20906.0,Failure to Pay Rent,D-06-LT-24-31790-045,,2024.0,
373531,2024-10-29,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31794-005,,2024.0,
373532,2024-10-29,Petition - For Warrant of Restitution Filed,BBSG::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31794-009,,2024.0,
373533,2024-10-30,Petition - For Warrant of Restitution Filed,,Montgomery,Rockville,CHEVY CHASE,MD,20815.0,Failure to Pay Rent,D-06-LT-24-31817-004,,2024.0,
373534,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,CHEVY CHASE,MD,20815.0,Failure to Pay Rent,D-06-LT-24-31817-007,,2024.0,
373535,2024-10-30,Petition - For Warrant of Restitution Filed,,Montgomery,Rockville,TAKOMA PARK,MD,20912.0,Failure to Pay Rent,D-061-LT-24-001916,,2024.0,
373536,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31818-010,,2024.0,
373537,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31818-004,,2024.0,
373538,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31818-003,,2024.0,
373539,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31818-012,,2024.0,
373540,2024-10-31,Petition - For Warrant of Restitution Filed,CHECK #307,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-061-LT-24-001921,,2024.0,
373541,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20902.0,Failure to Pay Rent,D-06-LT-24-31822-018,,2024.0,
373542,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20902.0,Failure to Pay Rent,D-06-LT-24-31822-007,,2024.0,
373543,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20902.0,Failure to Pay Rent,D-06-LT-24-31822-008,,2024.0,
373544,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20902.0,Failure to Pay Rent,D-06-LT-24-31822-017,,2024.0,
373545,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20902.0,Failure to Pay Rent,D-06-LT-24-31822-016,,2024.0,
373546,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31823-004,,2024.0,
373547,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31823-002,,2024.0,
373548,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31823-012,,2024.0,
373549,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31823-008,,2024.0,
373550,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31823-001,,2024.0,
373551,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,SILVER SPRING,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31823-006,,2024.0,
373552,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,DERWOOD,MD,20855.0,Failure to Pay Rent,D-06-LT-24-31829-013,,2024.0,
373553,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,DERWOOD,MD,20855.0,Failure to Pay Rent,D-06-LT-24-31829-015,,2024.0,
373554,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,DERWOOD,MD,20855.0,Failure to Pay Rent,D-06-LT-24-31829-008,,2024.0,
373555,2024-10-30,Petition - For Warrant of Restitution Filed,Writ,Montgomery,Rockville,BETHESDA,MD,20814.0,Failure to Pay Rent,D-06-LT-24-31831-001,,2024.0,
373556,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31878-001,,2024.0,
373557,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31878-006,,2024.0,
373558,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31878-007,,2024.0,
373559,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31878-008,,2024.0,
373560,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31878-004,,2024.0,
373561,2024-10-24,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31900-006,,2024.0,
373562,2024-10-24,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31900-014,,2024.0,
373563,2024-10-24,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-31900-011,,2024.0,
373564,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31995-006,,2024.0,
373565,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31995-001,,2024.0,
373566,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31995-002,,2024.0,
373567,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31995-003,,2024.0,
373568,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31995-007,,2024.0,
373569,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31995-013,,2024.0,
373570,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31995-018,,2024.0,
373571,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31995-020,,2024.0,
373572,2024-10-23,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-31995-014,,2024.0,
373573,2024-10-24,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20878.0,Failure to Pay Rent,D-06-LT-24-32120-002,,2024.0,
373574,2024-10-24,Petition - For Warrant of Restitution Filed,OFFIT::Warrant of Restitution,Montgomery,Rockville,Gaithersburg,MD,20878.0,Failure to Pay Rent,D-06-LT-24-32120-005,,2024.0,
